FIPS,State,County,PCT_DIABETES_ADULTS15,PCT_OBESE_ADULTS13,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_SNAP15,GROCPTH15,FFRPTH15
05003,AR,Ashley,14.5,42.1,21.20491579,12.00484694,3.745833139,0.190949017,0.716058812
30029,MT,Flathead,7.1,23.1,10.41168048,4.350740426,1.227271139,0.168555897,0.716362564
50015,VT,Lamoille,7,25.2,2.362205944,0.731078497,0.262706889,0.35882306,0.717646121
42001,PA,Adams,11.6,31.4,10.9924052,2.950435899,0.722172473,0.098314883,0.717698645
48211,TX,Hemphill,9.4,26.8,10.59745629,1.97940994,1.003432053,0.23923445,0.717703349
38003,ND,Barnes,10.5,34.7,28.0316462,6.387813182,1.089126313,0.269203159,0.71787509
47011,TN,Bradley,14.3,34.9,29.76577412,12.03090884,5.094596916,0.155377519,0.718621025
17163,IL,St. Clair,12.7,33.2,33.64078061,11.97676683,5.3587944,0.131713136,0.718777401
20167,KS,Russell,11.6,30.4,24.85822623,9.169323195,1.030258007,0.287521564,0.71880391
48213,TX,Henderson,10.9,30.2,27.26426654,12.29731538,4.67944393,0.13873124,0.718880061
51107,VA,Loudoun,6.9,21.6,12.96564528,0.759639876,0.184993453,0.162512051,0.718909241
39029,OH,Columbiana,12.5,33,19.83943169,7.660089852,3.804566211,0.151391859,0.71911133
49021,UT,Iron,6.8,23.3,29.91056172,13.79079763,4.162076967,0.063466543,0.719287482
26163,MI,Wayne,12,33.5,13.84450847,4.330935207,2.300551258,0.248752836,0.719626655
18123,IN,Perry,12.6,32.8,30.90357384,9.463002331,2.481730476,0.205613241,0.719646345
47147,TN,Robertson,12.8,35.6,6.850212113,1.618212141,0.967410561,0.102821722,0.719752053
37125,NC,Moore,10.6,27.4,20.32422465,4.167969638,1.715201953,0.214875855,0.719834116
23003,ME,Aroostook,13.3,34.1,11.05290152,4.683477179,2.390560715,0.460783043,0.719973505
16001,ID,Ada,7.5,25.4,17.17356616,4.313359991,1.216921193,0.098536961,0.720258261
22087,LA,St. Bernard,13.8,35.5,46.21215001,19.183186,5.059832984,0.270215497,0.720574658
17143,IL,Peoria,9.6,28.8,25.50342065,6.841803599,2.190869222,0.288278285,0.720695712
56043,WY,Washakie,12,27.7,10.91540662,3.621590656,1.053979754,0.240326845,0.720980534
21151,KY,Madison,10.5,32.2,22.01593329,10.83017491,5.057987072,0.091596061,0.721318983
29023,MO,Butler,11.7,35.1,16.51193505,7.920834685,3.398431551,0.186167737,0.721399981
46021,SD,Campbell,9.9,30.9,93.35514541,32.19378517,4.334278159,0,0.721500722
28003,MS,Alcorn,14.3,37.9,10.16549273,4.679153956,1.790120033,0.187265918,0.722311396
20091,KS,Johnson,7.5,24.8,17.29923408,2.421729508,0.571136962,0.132341469,0.722654073
26145,MI,Saginaw,12.8,38.9,25.1794859,10.39097632,5.611082421,0.205115583,0.723032429
05093,AR,Mississippi,15.9,39.8,12.613939,7.248402406,2.868571652,0.248671866,0.723409065
22109,LA,Terrebonne,11.7,39.5,29.88661231,12.29019195,5.037983671,0.158831004,0.723563462
18057,IN,Hamilton,8.6,25.9,31.86530235,3.879456356,0.992273015,0.102437686,0.723672688
39171,OH,Williams,12.8,35.9,14.18725704,7.435242522,3.190055195,0.160896731,0.72403529
26007,MI,Alpena,11.4,32.1,6.180749369,2.287227147,1.221950347,0.310473299,0.724437698
40099,OK,Murray,13.4,39.7,4.086047438,2.036288587,0.667477799,0.144896037,0.724480185
45009,SC,Bamberg,17,40.3,28.95481902,13.97028849,5.898954124,0.263469899,0.724542221
37117,NC,Martin,15.9,38,3.712026276,1.370305883,0.763248604,0.213183252,0.724823058
47157,TN,Shelby,12.2,32.6,29.45700384,11.30921309,5.538301687,0.174690537,0.725391802
47083,TN,Houston,15.2,33.2,2.542724041,1.379574842,0.476994768,0.241925729,0.725777186
47189,TN,Wilson,12.7,31.7,22.2533498,3.886270493,1.894731392,0.151544155,0.725816743
37167,NC,Stanly,12.1,30,5.571893423,2.229756443,1.080696198,0.247524752,0.726072607
48195,TX,Hansford,9.7,28.1,88.77828265,35.37299852,10.85802231,0.363042294,0.726084589
19153,IA,Polk,8.6,29.2,14.98491903,3.620988037,1.859585417,0.165266971,0.726304848
29083,MO,Henry,11.8,29.5,31.02839841,13.78338439,5.758802394,0.181587071,0.726348284
20005,KS,Atchison,8.7,33.1,16.01659175,5.715040993,2.438762289,0.181675044,0.726700176
39017,OH,Butler,12,32.8,34.06733159,6.876452869,2.660562932,0.114924711,0.726965613
33013,NH,Merrimack,9.1,29.5,19.85558779,5.084897979,2.11864941,0.142691155,0.72704541
17075,IL,Iroquois,12.4,33.9,21.85715374,7.539483477,2.061236965,0.277017902,0.727171993
26039,MI,Crawford,11.1,30.4,18.71344112,6.895440038,3.967312545,0.145507457,0.727537286
41029,OR,Jackson,8.9,25.6,19.08273095,7.363194732,3.297660011,0.171194605,0.727577073
06081,CA,San Mateo,8.3,21.1,9.671995349,1.099805069,0.09006206,0.229375637,0.727674434
36051,NY,Livingston,10.5,31.2,17.62755276,5.24293723,1.90327675,0.232248475,0.727711888
13123,GA,Gilmer,12.4,29.7,6.21500467,3.292257179,1.05337009,0.242811058,0.728433175
46003,SD,Aurora,8.7,28,74.40022547,23.27924763,5.572336005,0.72859745,0.72859745
48167,TX,Galveston,9.8,27.6,31.22586545,7.815205809,2.652588419,0.152769909,0.728839776
46013,SD,Brown,8.4,32.2,31.128554,8.233625674,2.117284731,0.156217455,0.729014789
22073,LA,Ouachita,11.8,35.7,30.150975,13.82947402,4.833371505,0.127938589,0.72924996
48005,TX,Angelina,12.9,37.5,24.1178868,10.95047622,4.412750061,0.102564103,0.729344729
19027,IA,Carroll,8.9,30.7,4.994236821,1.206974614,0.438745831,0.291800409,0.729501021
17113,IL,McLean,7,29.3,27.41969734,9.792988471,2.86504439,0.160863146,0.729629268
26165,MI,Wexford,11.2,30.2,10.010085,4.024387112,2.137063979,0.212856535,0.729793833
46047,SD,Fall River,11.2,31.7,37.20673742,13.46368697,2.774464191,0,0.73046019
19187,IA,Webster,10,31.1,23.2817151,7.811224823,2.680975307,0.135299689,0.73061832
12131,FL,Walton,11.6,27.5,12.68503037,5.53287842,1.855906231,0.146270112,0.731350561
17029,IL,Coles,8.9,26.3,15.37545209,6.486064778,2.573126408,0.150037509,0.731432858
23015,ME,Lincoln,9,24.6,3.999610939,1.38004965,0.547765602,0.292654375,0.731635938
13065,GA,Clinch,12.9,29.6,10.07168677,4.500444832,2.75599204,0.146391451,0.731957254
26043,MI,Dickinson,12.7,30.1,32.57466224,11.46184488,4.740131074,0.269676773,0.731979813
28067,MS,Jones,14.6,38.4,9.713818054,5.415683134,1.628931644,0.131790892,0.732171621
50021,VT,Rutland,9.4,29.5,14.84758184,4.540787778,2.576294775,0.316213427,0.732283727
56033,WY,Sheridan,9.8,23.3,44.56883342,11.26059361,2.063629631,0.199786894,0.732551945
39079,OH,Jackson,14.2,37.4,4.297880848,2.488882436,0.944217606,0.274825944,0.732869183
48485,TX,Wichita,12.3,31.1,36.98982944,12.91846435,4.574884035,0.158664199,0.732877489
56037,WY,Sweetwater,8.1,31.7,43.22407389,10.84533081,2.141827696,0.111086425,0.733170407
36055,NY,Monroe,9.7,27.7,29.78163106,5.78337663,1.631352016,0.254715232,0.733473182
36079,NY,Putnam,7.6,24.1,36.63103144,5.564129084,1.34017779,0.351804758,0.73376421
05041,AR,Desha,15.1,39.6,35.0513001,20.00667873,8.916026732,0.32615786,0.733855186
49055,UT,Wayne,8.5,22.8,36.32128203,14.08850868,1.410413013,0.734484025,0.734484025
36013,NY,Chautauqua,9.9,29.6,17.72036081,6.750472986,2.329587199,0.22718151,0.73455355
19113,IA,Linn,10.3,31,24.81828978,4.607097411,2.149572366,0.12858724,0.734784226
19043,IA,Clayton,9.2,32.1,3.471785679,1.082166384,0.398711812,0.282613611,0.734795388
40097,OK,Mayes,13.8,34.7,10.53556279,4.83271841,2.05489063,0.147001176,0.73500588
24043,MD,Washington,12.8,33.8,24.80901396,6.483888395,3.442589951,0.160456767,0.735426848
35049,NM,Santa Fe,4.7,13.7,29.40480402,11.04385088,2.874576258,0.188979779,0.735671283
40031,OK,Comanche,11.1,34.8,32.3401654,14.63423758,5.119053225,0.095974663,0.735805747
51085,VA,Hanover,9.4,27.4,21.79278157,3.552183857,0.863130716,0.117741714,0.735885712
16065,ID,Madison,5.5,24.5,18.90599852,10.87277371,2.445370307,0.0788685,0.736105999
18181,IN,White,14.5,34.7,15.67980192,3.741941438,1.369395493,0.122684333,0.736105999
32005,NV,Douglas,8,21.4,45.89265197,12.52202659,3.177992318,0.10518344,0.736284079
51185,VA,Tazewell,15.3,30.3,19.05851208,8.370637956,3.749278875,0.184111203,0.736444813
01113,AL,Russell,12.9,36.4,11.75865619,5.546703228,2.541142572,0.20131526,0.738155952
08005,CO,Arapahoe,6.3,21.4,12.14708199,2.400725308,0.508906268,0.151901762,0.738501117
32007,NV,Elko,8.1,30.3,27.80992811,8.856176191,2.228037926,0.208467574,0.739112307
06083,CA,Santa Barbara,7.1,18.2,13.58769679,3.129454862,0.527035274,0.301814518,0.739785961
29073,MO,Gasconade,12.4,35,2.248210441,0.967395541,0.248167629,0.269070362,0.739943495
37091,NC,Hertford,14.4,36.9,10.1308583,5.294695704,4.021697248,0.329109758,0.740496956
13085,GA,Dawson,10.5,27.7,0.541974198,0.227843717,0.067559957,0.130679096,0.740514876
42021,PA,Cambria,13.1,28.9,25.71912112,8.89396535,3.478853096,0.203293352,0.740568641
37135,NC,Orange,8,23.3,19.05533944,8.919757209,1.021313196,0.142429853,0.740635237
48095,TX,Concho,8.7,27.5,26.72534093,10.61198558,4.292572186,0.24691358,0.740740741
39027,OH,Clinton,11.7,34.3,17.77527008,9.140399069,4.342942902,0.191227441,0.741006334
19163,IA,Scott,8.7,31.8,10.99728718,2.823994636,0.881182124,0.145868706,0.741013029
05031,AR,Craighead,13.1,36.4,16.5436603,8.565899244,3.114054152,0.195087692,0.741333229
04012,AZ,La Paz,14.8,32,43.17859152,18.95471346,5.498545164,0.346003658,0.741436409
39011,OH,Auglaize,11.1,34.7,5.004778592,1.901036072,0.419569072,0.130887197,0.741694117
27151,MN,Swift,8.6,28.6,25.359078,7.544283134,1.839392287,0.317931327,0.741839763
37189,NC,Watauga,8.6,26.4,6.692253532,2.632399013,0.518359062,0.209284627,0.742009132
51137,VA,Orange,10.1,28.3,25.16775174,7.554607171,3.067241602,0.08565066,0.742305716
36091,NY,Saratoga,8.5,26.7,27.23255121,3.984430167,1.325993749,0.115596143,0.742482916
42045,PA,Delaware,9,24,15.85435161,2.445151606,0.87477037,0.227369618,0.742503908
36057,NY,Montgomery,9.4,26,20.97026235,7.889015514,3.948806789,0.220976717,0.743285321
49005,UT,Cache,5.6,21.8,33.51607384,9.760370462,1.624623226,0.126750209,0.743601227
44007,RI,Providence,9.9,28.2,15.37995743,3.201094406,1.582825661,0.232604506,0.743701481
18019,IN,Clark,12.4,33.3,21.93505957,6.89819687,1.911104837,0.105021792,0.74390436
48297,TX,Live Oak,10.8,27.6,10.24399708,3.674387817,0.428829093,0.16541229,0.744355306
19103,IA,Johnson,5.4,23,15.42027831,3.338659328,1.345510184,0.140560979,0.744973188
17181,IL,Union,11.9,28.2,13.26502859,5.420924557,2.595186434,0.229265776,0.745113773
55003,WI,Ashland,11,27.3,28.32802606,12.78155462,5.571905225,0.372601379,0.745202757
30111,MT,Yellowstone,8.4,25.1,25.6446587,6.887516124,2.164793673,0.115655962,0.745338422
30063,MT,Missoula,5.2,22.2,22.14369836,6.609370354,2.216314225,0.186361861,0.745447446
08103,CO,Rio Blanco,6,22.6,8.584267208,2.33367268,0.680105826,0.149097957,0.745489787
21195,KY,Pike,16.1,38.9,1.511325571,0.778015576,0.412456214,0.333153536,0.745629343
39119,OH,Muskingum,12.9,31.2,19.45411335,10.2438491,5.88441196,0.186441073,0.745764292
27047,MN,Freeborn,8,29.9,28.45430066,11.8167481,3.817779271,0.162127108,0.745784695
17161,IL,Rock Island,10.8,31.7,17.69473007,6.337576595,2.345330707,0.184851742,0.746253329
42013,PA,Blair,11.7,33.1,23.63835278,8.058980655,3.484685998,0.142908181,0.746298281
15001,HI,Hawaii,8.1,22.7,38.97750499,13.31335542,6.042468801,0.231731809,0.746691385
19061,IA,Dubuque,9.6,28.5,19.59538545,5.445815188,2.200298195,0.166026772,0.747120473
37067,NC,Forsyth,11.2,31.4,36.58833065,13.9335561,4.039087771,0.208049319,0.747335052
31055,NE,Douglas,8.8,27.8,11.16272728,3.121280098,0.885267646,0.163830618,0.747362143
26069,MI,Iosco,12.9,33.2,21.85085383,9.905510044,4.657884702,0.275373721,0.747442958
50007,VT,Chittenden,6.5,19.8,17.65705974,3.031334004,1.653802177,0.26163171,0.747519171
55125,WI,Vilas,12.2,27.7,6.452830972,1.73750644,0.615843998,0.420600056,0.747733433
18157,IN,Tippecanoe,6.9,26.4,18.66746137,6.662776178,1.555009965,0.120169986,0.748331276
47105,TN,Loudon,13.3,27.5,30.13410814,11.4412164,4.060161268,0.17726655,0.748458766
25009,MA,Essex,10.3,25.5,29.95910349,4.413227733,1.926098158,0.243144179,0.748936082
17095,IL,Knox,9.8,26.2,17.97079579,6.777326785,1.978800003,0.192052853,0.749006126
27075,MN,Lake,9.5,30.3,8.303447041,2.81683989,0.323847631,0.187265918,0.74906367
30001,MT,Beaverhead,7.7,24.2,26.19552957,9.272641522,1.210575246,0.321027287,0.74906367
48249,TX,Jim Wells,9.2,28.5,18.66295363,9.498685258,3.938352964,0.217638382,0.749643315
37017,NC,Bladen,14.5,38.2,6.481550553,2.932377754,1.99123038,0.201979398,0.750209193
01095,AL,Marshall,12.8,33.2,11.27167399,5.187505411,1.866306503,0.22190287,0.750243036
28149,MS,Warren,15,32.7,23.55903006,11.27263719,2.583441746,0.104203572,0.750265719
36105,NY,Sullivan,10.5,29.3,9.28684303,4.669430783,1.623150098,0.368697576,0.750562922
39109,OH,Miami,12.8,34.1,13.86246731,3.386238879,0.785648827,0.096246391,0.750721848
39145,OH,Scioto,16,37,17.91300141,7.311345074,4.322455717,0.155323721,0.750731316
48329,TX,Midland,8.6,30.9,27.42115688,7.268302171,2.226180157,0.096258744,0.750818199
40147,OK,Washington,14,33.2,32.38551872,13.40106639,4.394139572,0.115524578,0.750909756
19155,IA,Pottawattamie,11.5,36,34.49313949,11.23800599,5.721921965,0.128854909,0.751653638
38009,ND,Bottineau,9.8,31,45.72108444,12.08414511,2.860020327,0.15037594,0.751879699
21217,KY,Taylor,14,35.4,16.74147088,8.462481948,3.667793374,0.237557905,0.752266698
49015,UT,Emery,8.7,25.8,4.047200529,1.482188448,0.653842362,0.470322641,0.752516226
12001,FL,Alachua,8.3,25.6,15.2279375,6.427961527,1.618978422,0.144317029,0.752788829
17109,IL,McDonough,9.3,26.8,12.66810471,6.731746426,1.413616866,0.188205772,0.752823087
42017,PA,Bucks,9.6,25.7,30.22185708,4.003935187,1.084271283,0.165952592,0.753169455
21101,KY,Henderson,14,32.6,9.694356188,3.605038996,1.641802935,0.150644543,0.753222717
17063,IL,Grundy,8.6,30.4,18.59072647,4.951561998,1.88086993,0.099157164,0.753594447
34021,NJ,Mercer,9.6,24.6,26.75955589,3.652384174,1.004646601,0.349897857,0.753626153
51199,VA,York,9.5,26.1,31.741051,4.275954068,1.521240407,0.12058726,0.753670375
26161,MI,Washtenaw,7.6,24.4,23.3053037,6.034895683,2.774041975,0.176532894,0.753767436
27117,MN,Pipestone,9.3,28.4,28.25144168,8.715927664,1.715801904,0.43098804,0.75422907
32031,NV,Washoe,7.1,21.8,23.70251553,7.75549402,1.642490178,0.136339467,0.754411718
15009,HI,Maui,7.7,22.4,29.75457135,8.199056548,3.672461702,0.251504426,0.754513278
37025,NC,Cabarrus,9.9,30,22.99707413,7.231018175,2.683758368,0.166577305,0.754803413
48477,TX,Washington,11.8,29.6,9.516921465,2.980631711,0.920280825,0.087113073,0.754979964
16057,ID,Latah,6.4,24.3,11.82019534,2.670542569,1.125213756,0.182239463,0.75499206
48199,TX,Hardin,9.9,32.1,29.06505221,10.02378009,3.763376426,0.107872926,0.75511048
13075,GA,Cook,12.2,31.4,12.8899219,5.973445032,2.209547631,0.232369002,0.755199256
54035,WV,Jackson,13.2,31.7,11.17827843,5.332770888,2.019467196,0.13733434,0.755338872
51197,VA,Wythe,12.1,31.3,3.98803556,1.735097574,0.709252934,0.206036881,0.755468562
48163,TX,Frio,8.6,27.5,9.767570183,5.022434024,3.125332041,0.107927257,0.755490799
17047,IL,Edwards,10.5,31.3,18.49959986,7.926971087,1.603990178,0.453377664,0.755629439
30067,MT,Park,7.6,22.6,29.81495418,11.03101612,2.244452223,0.251889169,0.755667506
28151,MS,Washington,14.9,38.9,29.77618357,18.82903914,9.494305936,0.224682381,0.755749826
34001,NJ,Atlantic,11.3,27.6,29.20117096,8.453772752,3.005123638,0.316123383,0.755789237
16005,ID,Bannock,10,28.1,28.82256379,8.469864777,3.208644323,0.119980323,0.755876036
45077,SC,Pickens,11.9,30.2,28.00406054,11.51594791,3.203488604,0.132925695,0.756014888
35017,NM,Grant,9.7,21.8,34.49022579,15.06312908,5.330122635,0.171844927,0.756117679
23013,ME,Knox,7.5,23.1,15.98064981,5.008641038,2.135736163,0.378062305,0.756124609
34017,NJ,Hudson,7.4,23.9,0.554739305,0.120579848,0.030090286,0.402023568,0.756222772
12095,FL,Orange,8.8,24.9,18.63833165,6.879363459,2.298489628,0.179568891,0.756583594
06085,CA,Santa Clara,8.4,19.5,7.460991664,0.992586698,0.17304636,0.184735077,0.756886
54049,WV,Marion,10.9,32.6,15.5571607,5.298558809,1.675491747,0.158442336,0.757002271
09009,CT,New Haven,9,26.5,28.74941769,4.542664128,1.914465253,0.23221333,0.757015455
05131,AR,Sebastian,12.9,36.9,10.27424568,3.719905173,1.260450417,0.149870638,0.757241118
21161,KY,Mason,13,30.1,16.58805679,7.241250786,2.721970501,0.233018758,0.757310964
37019,NC,Brunswick,11,28,15.54553612,5.531190598,2.151012539,0.168299169,0.757346259
48439,TX,Tarrant,11,29.1,25.63262158,8.033121537,2.744039269,0.122342394,0.757700374
36035,NY,Fulton,10.1,30.1,9.734412666,3.495187159,1.705477864,0.203308382,0.757785787
33007,NH,Coos,12.3,30.5,14.42822707,4.708515456,1.970117965,0.315925821,0.758221969
12091,FL,Okaloosa,9.7,26.4,34.71518274,10.15244652,3.100502255,0.122129946,0.758223416
08059,CO,Jefferson,5.4,18.3,22.75838034,4.035464559,0.841432699,0.111011042,0.759172287
55085,WI,Oneida,10.1,32.8,9.558315962,3.059120034,1.098150265,0.253072013,0.759216039
06105,CA,Trinity,10.1,25.1,17.33823463,7.41084342,1.209465605,0.759301443,0.759301443
35045,NM,San Juan,10,31.7,35.85948048,17.55230258,5.333142861,0.072706709,0.759381185
12005,FL,Bay,11.2,29.9,33.34783129,10.58280898,4.107647302,0.14526357,0.75984021
20193,KS,Thomas,8.7,35,47.03082918,11.18339988,2.981867347,0.253453301,0.760359904
19035,IA,Cherokee,11.3,37.5,7.750899098,1.828382985,0.586169482,0.253464008,0.760392024
06027,CA,Inyo,9.4,23.3,41.12828133,12.19186194,3.219033499,0.217273221,0.760456274
36047,NY,Kings,10.3,22.7,0.015700271,0.005267366,0.00111502,0.926465209,0.76054822
28033,MS,DeSoto,12.8,35.9,26.87336935,8.880577135,2.436794105,0.09946581,0.760620901
21193,KY,Perry,14.5,37,2.442596297,1.194847669,0.704031347,0.289886582,0.760952277
48247,TX,Jim Hogg,9.9,27.3,26.71617128,17.0072877,9.970863817,0.570884872,0.761179829
22079,LA,Rapides,13.2,35.7,34.5366224,15.69190897,6.001079926,0.113217801,0.762333192
16023,ID,Butte,9.5,28.5,21.39305464,10.64377082,2.542923288,0.381388253,0.762776506
13285,GA,Troup,12.6,30,16.22963321,7.257221772,3.059880509,0.201528739,0.762930228
01017,AL,Chambers,16.4,39.7,20.84321414,10.32855828,3.607493206,0.205423172,0.763000352
01055,AL,Etowah,16.8,35.1,22.30185466,9.400616626,3.612079171,0.125566256,0.763056476
48043,TX,Brewster,9.7,27.7,28.61941162,13.04823846,2.54164482,0.545077946,0.763109125
49053,UT,Washington,7.8,23.7,26.57343443,9.27516825,1.788756502,0.125042778,0.763419064
05145,AR,White,10.1,36.3,12.26314296,5.210827067,1.822078822,0.152687296,0.763436482
21227,KY,Warren,9.2,31.6,12.52311601,5.588523048,1.925981302,0.141125685,0.763739
48227,TX,Howard,9.7,31.1,49.18210625,16.01363919,4.499216548,0.0545688,0.763962784
27031,MN,Cook,9.2,28.9,28.72721196,9.811165106,1.620878655,0.764379897,0.764379897
22103,LA,St. Tammany,9.6,27.8,26.71294232,6.650640799,2.323584032,0.170850469,0.764759243
13011,GA,Banks,11.1,27,3.665769136,1.444670378,0.511723108,0,0.765236403
51031,VA,Campbell,11,31.5,14.69142941,3.957987019,1.216847118,0.182199144,0.765236403
56041,WY,Uinta,9,27.9,22.18968488,9.727151376,2.072485277,0.095675469,0.76540375
41037,OR,Lake,11.5,28,43.62455616,22.81224612,10.58631457,0.127583567,0.765501403
27147,MN,Steele,8,30.5,21.60403469,3.917856722,2.1543961,0.164055451,0.765592103
45075,SC,Orangeburg,15.1,41.9,12.18663946,5.939998139,2.474850091,0.1998002,0.765900766
39133,OH,Portage,9.1,29,26.58290862,7.830029455,3.780569464,0.105014764,0.765990042
13135,GA,Gwinnett,8.3,29.5,29.59735914,8.66741852,2.670857867,0.165162737,0.766582908
48361,TX,Orange,8.9,29.5,25.40711441,8.70774291,4.054546868,0.131842317,0.767082569
06001,CA,Alameda,8.5,20,7.148677186,1.002539499,0.236171902,0.234027615,0.767262951
16009,ID,Benewah,9.4,30.1,25.76901545,10.13290736,3.870433478,0.329019522,0.767712218
39167,OH,Washington,14.4,34.8,9.353880426,3.530393921,1.560375466,0.212373189,0.767810759
26103,MI,Marquette,10.1,29.2,15.38465251,4.239713953,1.932280802,0.221644305,0.768366925
18063,IN,Hendricks,10,31.8,27.18561397,4.100904315,1.256258423,0.0576716,0.768954734
30009,MT,Carbon,9,24,35.98696372,10.29164835,1.69636236,0.38465237,0.769304741
19147,IA,Palo Alto,10.6,35.7,21.81057832,7.941941186,1.931266312,0.439608748,0.769315309
35029,NM,Luna,10.6,24.3,25.58038002,16.65645084,7.049633381,0.081060268,0.770072549
20015,KS,Butler,9.9,31.9,26.36003388,6.765786045,1.888277634,0.075497909,0.770078669
49041,UT,Sevier,9.5,29.9,2.998641996,1.29485939,0.37351106,0.144418235,0.770230588
24031,MD,Montgomery,7.6,20.1,18.66531997,1.908112519,0.54650678,0.196031431,0.770539387
06037,CA,Los Angeles,9.1,21.4,6.341282048,1.647795398,0.29904782,0.205205153,0.770804328
37105,NC,Lee,13.5,29.9,14.76709666,4.521373458,1.873287557,0.20113305,0.771010023
48069,TX,Castro,9.3,28.1,11.9115559,4.064657073,0.975292511,0.257036371,0.771109112
51550,VA,Chesapeake,10.2,32.3,20.30158718,4.917224822,2.048225583,0.119980632,0.771304061
48265,TX,Kerr,13.4,26.7,29.91456265,12.82481753,3.531513916,0.098888493,0.771330248
13087,GA,Decatur,12.1,30,13.31460937,6.896765884,3.087767517,0.220426157,0.77149155
48089,TX,Colorado,11.3,28.5,20.68035441,6.284856491,1.773016279,0.241324388,0.772238042
26017,MI,Bay,11.3,35.4,21.97645111,7.743706309,4.129194602,0.216615338,0.772280771
25017,MA,Middlesex,8.3,22.6,24.82581904,2.993365706,1.062283702,0.182765878,0.772456482
17097,IL,Lake,8.4,28.4,35.26383711,5.808488125,2.038049137,0.161659477,0.772845746
38075,ND,Renville,10.8,31.6,58.98544207,12.10296912,4.518201521,0.386548125,0.77309625
21037,KY,Campbell,10.9,31.6,30.39513197,7.675752511,2.594740486,0.185118639,0.773142552
29187,MO,St. Francois,12.2,32.8,15.10986875,5.130929093,2.653687449,0.212249848,0.773195876
01077,AL,Lauderdale,14.2,32.9,13.45726597,5.038074088,1.452771109,0.182607201,0.773395205
48123,TX,DeWitt,11.6,30.6,15.35426515,7.900041242,2.128783003,0.096693096,0.773544769
37127,NC,Nash,13.2,31.5,14.41803601,5.675646584,2.878173152,0.233157052,0.773657492
28113,MS,Pike,15.6,37.2,13.71664363,8.925016163,4.302970034,0.174746617,0.773877877
17167,IL,Sangamon,10.7,28.5,24.25141186,5.169015646,1.56586746,0.150756042,0.773881013
21021,KY,Boyle,11.2,32.2,27.30954114,12.47147923,5.642823363,0.168316165,0.774254359
18105,IN,Monroe,7.7,22.1,14.56989087,4.472670495,1.224930617,0.139529367,0.774387989
47115,TN,Marion,15.9,32.9,10.19619887,3.867069857,2.343719813,0.140810364,0.774457
05069,AR,Jefferson,15.4,40.7,18.83047884,7.101934846,2.851703665,0.235141154,0.774582624
48173,TX,Glasscock,9.6,26.8,98.21762002,22.54210712,1.671968846,0,0.774593338
48453,TX,Travis,6.4,20.3,26.18894895,7.191998571,2.040231156,0.128567644,0.774880662
26077,MI,Kalamazoo,7.8,30.6,26.72968673,9.281965174,3.606709635,0.170003632,0.7766075
37071,NC,Gaston,13.7,33.3,28.29086288,11.27055955,4.872292999,0.15156754,0.776783642
39033,OH,Crawford,13.3,32,23.1265575,9.936751381,4.986008771,0.164783427,0.776836158
13031,GA,Bulloch,12,33.5,6.371609971,2.85536096,0.956137825,0.152593394,0.776839097
48169,TX,Garza,8.3,27.5,6.013705693,1.825975802,1.181603357,0.155400155,0.777000777
48481,TX,Wharton,10.2,31.9,15.58246348,6.810952215,2.163394467,0.170034979,0.777302759
39013,OH,Belmont,15.1,33.5,14.21335407,4.615385824,1.760563945,0.273534789,0.777414664
36075,NY,Oswego,10.7,29.2,10.67621727,3.525162562,1.363680772,0.190219414,0.777418474
08069,CO,Larimer,5.2,18.7,18.899331,4.651516851,1.000889942,0.114154547,0.777485021
18071,IN,Jackson,12.4,36.9,15.62594669,5.845543253,1.469746386,0.228806773,0.777943027
17081,IL,Jefferson,11.1,30.2,22.01518014,8.586668032,3.71547924,0.259511081,0.778533243
16083,ID,Twin Falls,8.7,27.6,6.205942767,2.616638848,0.632632176,0.210099612,0.778604444
48221,TX,Hood,11.7,26.5,32.81717361,9.78809504,2.467399776,0.129819551,0.778917305
37139,NC,Pasquotank,14.4,35.4,25.07247486,12.46798564,6.976941614,0.150803026,0.779148968
20065,KS,Graham,11.1,28.9,21.62417851,6.502807476,0.541377154,0.389711613,0.779423227
48469,TX,Victoria,10.3,34.3,28.07669917,9.499189464,3.294478805,0.06587543,0.779525916
47187,TN,Williamson,9.2,25.9,24.73453904,3.312645914,0.895255879,0.146180309,0.779628312
47137,TN,Pickett,15,33.1,0.76620544,0.267576172,0.146681106,0.390320062,0.780640125
13115,GA,Floyd,13.6,31,20.41805014,9.077008381,3.690705998,0.197786869,0.780737641
48233,TX,Hutchinson,10.5,31.1,29.18928393,9.773277674,3.270429401,0.183713774,0.780783539
22123,LA,West Carroll,15.5,36,4.866955085,3.067126683,0.75643119,0.433839479,0.780911063
29001,MO,Adair,9,29,18.01778764,9.10354895,2.623406244,0.117178345,0.78118897
24017,MD,Charles,11.4,36,29.4897776,4.503458912,2.436346784,0.135705377,0.781921459
23031,ME,York,9.7,27.6,15.15200204,3.278904282,1.482541388,0.204274824,0.782223108
08071,CO,Las Animas,7.7,21,39.8644298,15.41721668,4.728257497,0.284656988,0.782806718
45007,SC,Anderson,13.2,33.9,27.7430505,11.22418571,4.636239889,0.165966496,0.783154401
34023,NJ,Middlesex,9.8,25,24.14690485,3.73337276,0.82137578,0.265455933,0.783214576
28131,MS,Stone,12.4,35.8,21.60807174,8.183423227,4.099553292,0.0559441,0.783216783
